Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2018,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,"(40.79373015200048, -77.86070029399963)",42,RACE05,AGEADJPREV,DISTYPE,SELFDIS,,
2018,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,6.6,6.6,,,5.8,7.5,"2,015","1,792,124",Disability Type,Vision Disability,,,DISEST,VETIND,,85,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2018,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,6.4,6.4,,,5.3,7.8,189,"187,005",Disability Type,Vision Disability,,,DISEST,RACEIND,,81,RACE02,AGEADJPREV,DISTYPE,VISDIS,,
2018,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.1,5.1,,,4.3,6.1,180,"31,352",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(39.360700171000474, -111.58713063499971)",49,AGE02,PREV,DISTYPE,INDDIS,,
2018,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(38.66551020200046, -80.71264013499967)",54,RACE07,AGEADJPREV,DISTYPE,INDDIS,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,8.6,8.6,,,7.2,10.4,166,"15,390",Disability Type,Cognitive Disability,,,DISEST,AGEIND,"(39.008830667000495, -75.57774116799965)",10,AGE03,PREV,DISTYPE,COGDIS,,
2018,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,9.7,9.7,,,9.2,10.4,"4,255","1,020,645",Disability Type,Mobility Disability,,,DISEST,RACEIND,"(42.82700103200045, -75.54397042699964)",36,RACE01,AGEADJPREV,DISTYPE,MOBDIS,,
2018,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,1.9,1.9,,,1.5,2.3,209,"93,746",Disability Type,Hearing Disability,,,DISEST,AGEIND,,80,AGE01,PREV,DISTYPE,HEARDIS,,
2018,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,22.0,22.0,,,21.0,23.1,"3,228","365,074",Disability Type,Mobility Disability,,,DISEST,AGEIND,,87,AGE03,PREV,DISTYPE,MOBDIS,,
2018,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,14.4,14.4,,,13.6,15.3,"4,074","881,379",Disability Type,Mobility Disability,,,DISEST,SEXIND,,86,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,
2018,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,7.8,7.8,,,6.4,9.5,529,"783,820",Disability Type,Hearing Disability,,,DISEST,SEXIND,"(31.827240407000488, -99.42677020599967)",48,SEX01,AGEADJPREV,DISTYPE,HEARDIS,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,4.1,4.1,,,2.9,5.6,60,"12,905",Disability Type,Vision Disability,,,DISEST,AGEIND,"(39.008830667000495, -75.57774116799965)",10,AGE01,PREV,DISTYPE,VISDIS,,
2018,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,7.0,7.0,,,4.3,11.4,21,"3,276",Disability Type,Hearing Disability,,,DISEST,RACEIND,"(46.35564873600049, -94.79420050299967)",27,RACE07,AGEADJPREV,DISTYPE,HEARDIS,,
2018,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,18.0,18.0,,,15.7,20.5,307,"84,894",Disability Type,Cognitive Disability,,,DISEST,AGEIND,"(32.745510099000455, -89.53803082499968)",28,AGE03,PREV,DISTYPE,COGDIS,,
2018,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,,72,RACE01,AGEADJPREV,DISTYPE,HEARDIS,,
2018,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,6.9,6.9,,,6.0,7.8,551,"306,773",Disability Type,Hearing Disability,,,DISEST,VETIND,"(38.635790776000476, -92.56630005299968)",29,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2018,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Vision Disability,,,DISEST,VETIND,"(40.48501028300046, -88.99771017799969)",17,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2018,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,"(43.62538123900049, -72.51764079099962)",50,RACE03,AGEADJPREV,DISTYPE,VISDIS,,
2018,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,75.2,75.2,,,73.2,77.0,"2,491","460,427",Disability Status,No Disability,,,DISEST,AGEIND,"(39.360700171000474, -111.58713063499971)",49,AGE02,PREV,DISSTAT,NODIS,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,57.2,57.2,,,48.0,65.9,342,"127,623",Disability Status,No Disability,,,DISEST,RACEIND,,84,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2018,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(38.89037138500049, -77.03196112699965)",11,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,"(39.008830667000495, -75.57774116799965)",10,RACE06,AGEADJPREV,DISSTAT,DISABL,,
2018,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,11.0,11.0,,,8.9,13.6,152,"17,872",Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(21.304850435000446, -157.85774940299973)",15,RACE04,AGEADJPREV,DISTYPE,COGDIS,,
2018,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,3.7,3.7,,,3.0,4.5,210,"72,520",Disability Type,Self-care Disability,,,DISEST,RACEIND,"(34.74865012400045, -92.27449074299966)",05,RACE01,AGEADJPREV,DISTYPE,SELFDIS,,
2018,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,5.5,5.5,,,3.2,9.4,20,"16,728",Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(39.29058096400047, -76.60926011099963)",24,RACE05,AGEADJPREV,DISTYPE,COGDIS,,
2018,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,11.9,11.9,,,10.3,13.8,215,"271,735",Disability Type,Cognitive Disability,,,DISEST,AGEIND,"(39.766910452000445, -86.14996019399968)",18,AGE01,PREV,DISTYPE,COGDIS,,
2018,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,4.3,4.3,,,2.5,7.4,27,"20,690",Disability Type,Vision Disability,,,DISEST,VETIND,"(31.31266064400046, -92.44568007099969)",22,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2018,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,2.6,2.6,,,1.9,3.7,56,"10,804",Disability Type,Hearing Disability,,,DISEST,AGEIND,"(45.254228894000505, -68.98503133599962)",23,AGE01,PREV,DISTYPE,HEARDIS,,
2018,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,36.7,36.7,,,25.8,49.0,66,"20,155",Disability Status,Any Disability,,,DISEST,RACEIND,"(32.84057112200048, -86.63186076199969)",01,RACE04,AGEADJPREV,DISSTAT,DISABL,,
2018,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,"(38.66551020200046, -80.71264013499967)",54,RACE05,AGEADJPREV,DISSTAT,DISABL,,
2018,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,13.8,13.8,,,13.0,14.7,"3,303","1,215,687",Disability Type,Mobility Disability,,,DISEST,SEXIND,"(42.82700103200045, -75.54397042699964)",36,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,
2018,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,18.4,18.4,,,14.6,23.0,214,"102,261",Disability Type,Cognitive Disability,,,DISEST,RACEIND,,85,RACE07,AGEADJPREV,DISTYPE,COGDIS,,
2018,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,59.0,59.0,,,56.9,61.0,"1,683","309,160",Disability Status,No Disability,,,DISEST,AGEIND,"(42.46940091300047, -93.81649055599968)",19,AGE03,PREV,DISSTAT,NODIS,,
2018,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,"(32.745510099000455, -89.53803082499968)",28,RACE07,AGEADJPREV,DISSTAT,DISABL,,
2018,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,,66,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2018,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,27.4,27.4,,,26.5,28.4,"9,436","6,950,713",Disability Status,Any Disability,,,DISEST,SEXIND,,83,SEX01,AGEADJPREV,DISSTAT,DISABL,,
2018,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,"(34.74865012400045, -92.27449074299966)",05,RACE07,AGEADJPREV,DISTYPE,VISDIS,,
2018,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,26.9,26.9,,,25.3,28.7,"1,138","491,214",Disability Status,Any Disability,,,DISEST,AGEIND,"(47.52227862900048, -120.47001078999972)",53,AGE02,PREV,DISSTAT,DISABL,,
2018,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,4.6,4.6,,,3.6,5.9,85,"193,833",Disability Type,Mobility Disability,,,DISEST,AGEIND,"(40.79373015200048, -77.86070029399963)",42,AGE01,PREV,DISTYPE,MOBDIS,,
2018,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,23.3,23.3,,,20.8,25.9,379,"237,994",Disability Status,Any Disability,,,DISEST,AGEIND,"(32.745510099000455, -89.53803082499968)",28,AGE01,PREV,DISSTAT,DISABL,,
2018,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,19.1,19.1,,,12.3,28.4,26,"3,749",Disability Type,Mobility Disability,,,DISEST,RACEIND,"(41.6410409880005, -99.36572062299967)",31,RACE04,AGEADJPREV,DISTYPE,MOBDIS,,
2018,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,"(38.635790776000476, -92.56630005299968)",29,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2018,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,3.2,3.2,,,2.4,4.1,95,"66,907",Disability Type,Self-care Disability,,,DISEST,RACEIND,"(42.82700103200045, -75.54397042699964)",36,RACE02,AGEADJPREV,DISTYPE,SELFDIS,,
2018,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,7.0,7.0,,,5.9,8.2,180,"36,840",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(42.46940091300047, -93.81649055599968)",19,AGE03,PREV,DISTYPE,INDDIS,,
2018,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,28.3,28.3,,,18.1,41.3,27,"21,094",Disability Type,Mobility Disability,,,DISEST,RACEIND,"(44.6613195430005, -84.71439026999968)",26,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2018,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,57.6,57.6,,,38.2,74.9,25,"23,078",Disability Status,Any Disability,,,DISEST,RACEIND,"(38.635790776000476, -92.56630005299968)",29,RACE07,AGEADJPREV,DISSTAT,DISABL,,
2018,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,"(44.6613195430005, -84.71439026999968)",26,RACE05,AGEADJPREV,DISTYPE,VISDIS,,
2018,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,"(39.360700171000474, -111.58713063499971)",49,RACE06,AGEADJPREV,DISTYPE,SELFDIS,,
2018,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,17.8,17.8,,,16.2,19.6,555,"265,529",Disability Type,Cognitive Disability,,,DISEST,SEXIND,,72,SEX02,AGEADJPREV,DISTYPE,COGDIS,,
